Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-17 00:21:33,USDSEK_20250616224755,SELL,9.49054,9.49469,SL,-0.004150000000000986,9.4921,9.47964
