Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-16 20:32:32,FILUSD_20250614235748,SELL,2.4,2.46,SL,-0.06000000000000005,2.42,2.42
2025-06-16 20:37:02,FILUSD_20250614235748,SELL,2.4,2.46,SL,-0.06000000000000005,2.42,2.42
