Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-16 22:41:07,USDCHF_20250616210959,BUY,0.81454,0.81391,SL,-0.0006300000000000194,0.81421,0.81232
