Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-17 00:58:15,USDJPY_20250617003151,SELL,144.904,144.982,SL,-0.07800000000000296,144.914,144.68
