Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-16 21:21:12,Volatility 25 Index_20250615185405,SELL,9096.91,2819.847,TP1,6277.063,2831.619,2825.733
2025-06-21 06:46:19,Volatility 25 Index_20250620222137,SELL,2825.428,2804.96388,TP4,20.464120000000094,2825.428,2820.597,4,WIN
2025-06-21 06:46:54,Volatility 25 Index_20250620222137,SELL,2825.428,2804.96388,ALL_TP,20.464120000000094,2825.428,2820.597,4,WIN (Full)
