Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-16 22:50:41,USDSGD_20250616223718,SELL,1.28014,1.27985,TP1,0.0002900000000001235,1.28025,1.27996
2025-06-16 22:52:49,USDSGD_20250616223718,SELL,1.28014,1.28024,SL,-9.999999999998899e-05,1.28025,1.27996
