Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-16 22:49:03,EURGBP_20250616212940,BUY,0.85161,0.85152,SL,-8.999999999992347e-05,0.8517,0.85142
2025-06-16 23:48:58,EURGBP_20250616232017,SELL,0.85136,0.85144,SL,-7.999999999996898e-05,0.85141,0.85118
2025-06-17 01:01:30,EURGBP_20250617000700,SELL,0.85162,0.85124,TP1,0.00038000000000004697,0.85167,0.85129
