Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-17 00:37:02,GBPJPY_20250616223959,BUY,196.331,196.555,TP1,0.22400000000001796,196.531,196.307
2025-06-17 00:57:02,GBPJPY_20250616223959,BUY,196.331,196.69343,TP2,0.36243000000001757,196.531,196.307
