Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-16 23:56:08,EURAUD_20250616230628,BUY,1.77195,1.77357,TP1,0.0016200000000001769,1.77332,1.7717
2025-06-16 23:59:29,EURAUD_20250616230628,BUY,1.77195,1.77457,TP2,0.0026200000000000667,1.77332,1.7717
