Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-16 21:27:05,EURZAR_20250616212557,BUY,20.62282,20.61811,SL,-0.004709999999999326,20.5797,20.56556
2025-06-17 00:04:55,EURZAR_20250616212806,SELL,20.57797,20.58268,SL,-0.004709999999999326,20.5797,20.56556
