Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-16 22:35:07,EURUSD_20250616223219,BUY,1.15599,1.15589,SL,-9.999999999998899e-05,1.15621,1.1559
