Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-16 22:36:14,AUDUSD_20250616222939,BUY,0.65234,0.65227,SL,-7.00000000000145e-05,0.65245,0.65223
2025-06-16 23:05:58,AUDUSD_20250616230107,SELL,0.65201,0.65217,SL,-0.000160000000000049,0.65209,0.6516
2025-06-16 23:50:02,AUDUSD_20250616230912,SELL,0.6524,0.65156,TP1,0.0008399999999999519,0.65248,0.65164
2025-06-16 23:58:21,AUDUSD_20250616230912,SELL,0.6524,0.65104,TP2,0.0013600000000000279,0.65248,0.65164
