Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-16 21:25:26,USDNOK_20250616211410,SELL,9.91122,9.90292,TP1,0.008300000000000196,9.9123,9.904
2025-06-16 21:32:24,USDNOK_20250616211410,SELL,9.91122,9.91399,SL,-0.002769999999999939,9.9123,9.904
2025-06-16 22:41:40,USDNOK_20250616223326,SELL,9.91724,9.9132,TP1,0.0040399999999998215,9.91832,9.91428
2025-06-16 22:50:08,USDNOK_20250616223326,SELL,9.91724,9.9107,TP2,0.006539999999999324,9.91832,9.91428
2025-06-16 22:51:45,USDNOK_20250616223326,SELL,9.91724,9.90666,TP3,0.010579999999999146,9.91832,9.91428
2025-06-16 23:26:13,USDNOK_20250616223326,SELL,9.91724,9.90013,TP4,0.01710999999999885,9.91832,9.91428
2025-06-16 23:26:48,USDNOK_20250616223326,SELL,9.91724,9.90013,ALL_TP,0.01710999999999885,9.91832,9.91428
