Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-16 21:07:15,EURJPY_20250616210052,BUY,167.493,167.437,SL,-0.055999999999983174,167.385,167.217
2025-06-16 22:38:55,EURJPY_20250616223253,BUY,167.256,167.214,SL,-0.04200000000000159,167.357,167.231
2025-06-17 00:33:58,EURJPY_20250616224720,BUY,167.143,167.349,TP1,0.20599999999998886,167.336,167.13
2025-06-17 00:56:26,EURJPY_20250616224720,BUY,167.143,167.47631,TP2,0.33331000000001154,167.336,167.13
