Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-16 23:42:09,XAGUSD_20250616231808,SELL,36.368,36.31,TP1,0.05799999999999983,36.375,36.317
2025-06-17 00:02:09,XAGUSD_20250616231808,SELL,36.368,36.27416,TP2,0.09384000000000015,36.375,36.317
