Timestamp,TradeID,Direction,Entry,Exit,Outcome,Pips,HighTouch,LowTouch
2025-06-15 18:24:29,Step Index_20250615182320,SELL,4370.97,5732.34667,SL,-1361.3766699999996,8464.1,8459.6
