Timestamp,TradeID,Symbol,Direction,Entry,Exit,Outcome,Pips,DonchianUpper,DonchianLower,MACD_Main,MACD_Signal,MACD_Hist,RSI,RSI_Status,SMA_9,SMA_21,SMA_Alignment
2025-06-17 02:07:29,USDSEK_20250617015004,USDSEK,BUY,9.48978,9.49728,TP1,0.007500000000000284,9.4934,9.4859,-0.0013565114001838907,-0.0009236281723728368,-0.0004328832278110539,28.76199306861723,Oversold,9.488933333333332,9.490294285714285,Bearish
