Timestamp,TradeID,Symbol,Direction,Entry,Exit,Outcome,Pips,DonchianUpper,DonchianLower,MACD_Main,MACD_Signal,MACD_Hist,RSI,RSI_Status,SMA_9,SMA_21,SMA_Alignment
2025-06-21 17:24:15,Volatility 25 Index_20250621172204,Volatility 25 Index,BUY,2778.106,2776.181,SL without TP (Loss),-1.925000000000182,2783.685,2777.91,-1.2676627843925417,-1.060786229752947,-0.20687655463959476,34.47618523419928,Neutral,2779.904222222222,2780.7590000000005,Bearish
2025-06-21 17:28:26,Volatility 50 Index_20250621164617,Volatility 50 Index,BUY,138.0357,137.65543,SL without TP (Loss),-0.3802699999999959,139.1585,138.0177,-0.28547546388023193,-0.230866672867656,-0.05460879101257593,18.37237894283146,Oversold,138.3442,138.67688571428573,Bearish
2025-06-21 17:34:36,Jump 25 Index_20250621172546,Jump 25 Index,SELL,130190.05,130317.18,SL without TP (Loss),-127.1299999999901,130191.32,129809.93,59.93807520036353,36.34074177137981,23.597333428983717,70.77954600452159,Overbought,130041.7977777778,129958.55857142857,Bullish
2025-06-21 17:42:15,Volatility 100 Index_20250621154357,Volatility 100 Index,SELL,1323.73,1291.94748,TP3,31.782519999999977,1323.73,1311.59,1.9572831530622352,1.6003874947400747,0.3568956583221605,66.42176485922894,Neutral,1318.493333333333,1316.4761904761904,Bullish
2025-06-21 17:43:51,Step Index_20250621172649,Step Index,SELL,8531.9,8533.66667,SL without TP (Loss),-1.766670000000886,8531.9,8526.6,0.5706129500977113,0.4954004165241201,0.0752125335735912,64.63459324754743,Neutral,8530.388888888889,8529.861904761905,Bullish
2025-06-21 17:48:55,Volatility 50 (1s) Index_20250621170707,Volatility 50 (1s) Index,SELL,221943.3,221114.25,TP1,829.0499999999884,221943.3,221114.25,167.84975085809128,154.45451626269352,13.395234595397767,64.34545777309326,Neutral,221568.49,221486.0276190476,Bullish
2025-06-21 17:50:32,Volatility 75 (1s) Index_20250621165428,Volatility 75 (1s) Index,SELL,5266.01,5219.9,TP1,46.11000000000058,5266.01,5219.9,5.545462224608855,2.9845115786799186,2.560950645928936,64.17503404468971,Neutral,5256.984444444444,5245.34380952381,Bullish
2025-06-21 17:51:35,Volatility 25 Index_20250621173200,Volatility 25 Index,BUY,2772.403,2768.86267,SL without TP (Loss),-3.5403299999998126,2782.828,2772.207,-2.5622145856950738,-2.247807636203772,-0.31440694949130155,27.45230227697212,Oversold,2773.423555555555,2777.114238095238,Bearish
2025-06-21 17:58:49,Volatility 75 (1s) Index_20250621165428,Volatility 75 (1s) Index,SELL,5266.01,5191.40402,TP2,74.60598000000027,5266.01,5219.9,5.545462224608855,2.9845115786799186,2.560950645928936,64.17503404468971,Neutral,5256.984444444444,5245.34380952381,Bullish
2025-06-21 18:03:30,Volatility 50 Index_20250621175609,Volatility 50 Index,SELL,138.3421,138.54597,SL without TP (Loss),-0.2038700000000233,138.3421,137.7305,0.10188438374885322,0.055659190116283314,0.04622519363256991,69.63445756731306,Neutral,138.12975555555556,137.99801904761904,Bullish
2025-06-21 18:08:33,Jump 25 Index_20250621174245,Jump 25 Index,SELL,130596.32,130803.88333,SL without TP (Loss),-207.56332999998995,130597.59,129974.9,145.91377253811515,129.54595388852337,16.367818649591783,77.05048375671973,Overbought,130500.53111111111,130325.63333333333,Bullish
2025-06-21 18:10:37,Volatility 10 Index_20250621160524,Volatility 10 Index,BUY,6362.971,6360.186,SL after TP (Win),-2.7849999999998545,6371.148,6362.793,-1.6748809294422244,-1.4579674139659864,-0.21691351547623805,26.49527309801053,Oversold,6365.220777777777,6366.448095238095,Bearish
2025-06-21 18:11:41,Volatility 50 (1s) Index_20250621170707,Volatility 50 (1s) Index,SELL,221943.3,222219.65,SL after TP (Win),-276.3500000000058,221943.3,221114.25,167.84975085809128,154.45451626269352,13.395234595397767,64.34545777309326,Neutral,221568.49,221486.0276190476,Bullish
2025-06-21 18:19:52,Jump 100 Index_20250621162404,Jump 100 Index,BUY,3525.86,3513.77333,SL after TP (Win),-12.08667000000014,3561.15,3524.89,-5.573060057376551,-3.762614209416763,-1.8104458479597882,35.01455038165291,Neutral,3530.9977777777776,3541.3614285714284,Bearish
2025-06-21 18:25:33,Volatility 10 (1s) Index_20250621180153,Volatility 10 (1s) Index,BUY,9081.5,9078.87333,SL without TP (Loss),-2.626669999999649,9089.13,9081.25,-1.8985403939168464,-1.8353493109299979,-0.0631910829868485,35.246846555701566,Neutral,9082.78,9084.680000000002,Bearish
2025-06-21 18:29:43,Step Index_20250621181412,Step Index,BUY,8525.0,8532.5,TP1,7.5,8532.3,8524.8,-1.6067402040025627,-1.196591207430552,-0.41014899657201065,23.531948644753882,Oversold,8526.022222222222,8528.714285714286,Bearish
2025-06-21 18:31:17,Volatility 75 Index_20250621171826,Volatility 75 Index,BUY,107971.7,109038.74,TP1,1067.0400000000081,109007.76,107940.72,-225.04894484754186,-223.05628296142666,-1.9926618861152008,34.341449216075006,Neutral,108092.35333333333,108332.11142857143,Bearish
2025-06-21 18:38:01,Volatility 50 Index_20250621182804,Volatility 50 Index,SELL,139.4616,139.84983,SL without TP (Loss),-0.38822999999999297,139.4616,138.2969,0.25586248212638907,0.18822730514612182,0.06763517698026725,80.57245814512218,Overbought,139.07416666666666,138.77324285714283,Bullish
2025-06-21 18:44:42,Volatility 25 Index_20250621183522,Volatility 25 Index,SELL,2775.021,2777.25867,SL without TP (Loss),-2.23766999999998,2775.021,2768.308,1.0969860307932322,1.0199410132632267,0.07704501753000548,64.92213896965234,Neutral,2773.0254444444445,2772.175142857143,Bullish
2025-06-21 18:47:22,Volatility 25 (1s) Index_20250621171349,Volatility 25 (1s) Index,BUY,619233.83,621144.98,TP1,1911.1500000000233,621102.27,619191.12,-293.7443428589031,-162.3919625035167,-131.3523803553864,29.85649255767771,Oversold,619827.8466666667,620330.7942857143,Bearish
