Timestamp,TradeID,Symbol,Direction,Entry,Exit,Outcome,Pips,DonchianUpper,DonchianLower,MACD_Main,MACD_Signal,MACD_Hist,RSI,RSI_Status,SMA_9,SMA_21,SMA_Alignment
2025-06-18 21:03:39,USDMXN_20250618202436,USDMXN,BUY,19.02418,19.01897,SL without TP (Loss),-0.005210000000001713,19.0318,19.01617,-0.0023910936602931088,-0.0025533224826796994,0.00016222882238659062,37.95557591683849,Neutral,19.02002111111111,19.020593333333334,Bearish
2025-06-18 21:04:45,EURJPY_20250618205040,EURJPY,SELL,166.626,166.52245,TP2,0.10355000000001269,166.636,166.572,0.012476292691076196,0.010337763055665522,0.002138529635410674,66.06057647082893,Neutral,166.61455555555554,166.60157142857145,Bullish
2025-06-18 21:05:25,USDZAR_20250618202258,USDZAR,BUY,18.01222,18.03531,TP3,0.023089999999999833,18.0099,18.00108,-0.0013176786052113698,-0.0010933684222184487,-0.00022431018299292108,40.134933997951705,Neutral,18.004095555555555,18.004347619047618,Bearish
2025-06-18 21:06:36,USDZAR_20250618202258,USDZAR,BUY,18.01222,18.04958,TP4,0.037359999999999616,18.0099,18.00108,-0.0013176786052113698,-0.0010933684222184487,-0.00022431018299292108,40.134933997951705,Neutral,18.004095555555555,18.004347619047618,Bearish
2025-06-18 21:10:44,GBPJPY_20250618205145,GBPJPY,SELL,194.808,194.63487,TP2,0.17312999999998624,194.817,194.71,0.020611951199356326,0.013553146089750737,0.00705880510960559,77.85499211827667,Overbought,194.75866666666667,194.74028571428573,Bullish
2025-06-18 21:16:21,EURGBP_20250618200237,EURGBP,SELL,0.85568,0.85487,TP2,0.0008099999999999774,0.85573,0.85523,7.192495450081271e-05,4.3648949479656796e-05,2.8276005021155914e-05,66.25223343680506,Neutral,0.8555822222222222,0.8554609523809524,Bullish
2025-06-18 21:18:29,GBPJPY_20250618205145,GBPJPY,SELL,194.808,194.52787,TP3,0.28012999999998556,194.817,194.71,0.020611951199356326,0.013553146089750737,0.00705880510960559,77.85499211827667,Overbought,194.75866666666667,194.74028571428573,Bullish
2025-06-18 21:23:36,Volatility 50 Index_20250618210003,Volatility 50 Index,SELL,138.9898,139.14847,SL without TP (Loss),-0.15867000000000075,138.9898,138.5138,0.07568232349896675,0.058289481039228784,0.01739284245973797,62.49715640907789,Neutral,138.82663333333335,138.74995714285714,Bullish
2025-06-18 21:33:30,EURJPY_20250618205040,EURJPY,SELL,166.626,166.45845,TP3,0.16755000000000564,166.636,166.572,0.012476292691076196,0.010337763055665522,0.002138529635410674,66.06057647082893,Neutral,166.61455555555554,166.60157142857145,Bullish
2025-06-18 21:43:25,Jump 50 Index_20250618214218,Jump 50 Index,BUY,36112.59,36065.50667,SL without TP (Loss),-47.08332999999402,36248.24,36106.99,-22.544885266572237,-14.272371317182785,-8.272513949389452,32.216593144907236,Neutral,36165.64444444444,36187.74285714285,Bearish
2025-06-18 21:50:01,Volatility 100 (1s) Index_20250618205450,Volatility 100 (1s) Index,SELL,502.64,498.21,TP1,4.430000000000007,502.64,498.21,0.5662205211947935,0.5233808362277033,0.04283968496709023,62.31977469527483,Neutral,501.0833333333333,501.0557142857143,Bullish
2025-06-18 22:00:16,USDMXN_20250618215031,USDMXN,BUY,19.01517,19.01877,TP1,0.0035999999999987153,18.9937,18.990099999999998,-0.0010342497063966505,-0.000911840297953748,-0.00012240940844290252,30.95011368860527,Neutral,18.992466666666665,18.99302857142857,Bearish
2025-06-18 22:01:20,USDZAR_20250618202258,USDZAR,BUY,18.01222,18.00928,SL after TP (Win),-0.0029399999999988324,18.0099,18.00108,-0.0013176786052113698,-0.0010933684222184487,-0.00022431018299292108,40.134933997951705,Neutral,18.004095555555555,18.004347619047618,Bearish
2025-06-18 22:01:54,USDMXN_20250618215031,USDMXN,BUY,19.01517,19.02099,TP2,0.005819999999999936,18.9937,18.990099999999998,-0.0010342497063966505,-0.000911840297953748,-0.00012240940844290252,30.95011368860527,Neutral,18.992466666666665,18.99302857142857,Bearish
2025-06-18 22:11:41,USDMXN_20250618215031,USDMXN,BUY,19.01517,19.02459,TP3,0.009419999999998652,18.9937,18.990099999999998,-0.0010342497063966505,-0.000911840297953748,-0.00012240940844290252,30.95011368860527,Neutral,18.992466666666665,18.99302857142857,Bearish
2025-06-18 22:19:22,Jump 25 Index_20250618212539,Jump 25 Index,SELL,132186.09,131761.28,TP1,424.8099999999977,132187.36,131762.55,73.00299315125449,41.833112186602726,31.16988096465176,73.38752455852634,Overbought,132062.3811111111,131943.43428571426,Bullish
2025-06-18 22:22:29,Jump 25 Index_20250618212539,Jump 25 Index,SELL,132186.09,131498.74742,TP2,687.3425799999968,132187.36,131762.55,73.00299315125449,41.833112186602726,31.16988096465176,73.38752455852634,Overbought,132062.3811111111,131943.43428571426,Bullish
2025-06-18 22:24:07,Volatility 100 (1s) Index_20250618205450,Volatility 100 (1s) Index,SELL,502.64,495.47226,TP2,7.167739999999981,502.64,498.21,0.5662205211947935,0.5233808362277033,0.04283968496709023,62.31977469527483,Neutral,501.0833333333333,501.0557142857143,Bullish
2025-06-18 22:30:20,Volatility 50 Index_20250618213400,Volatility 50 Index,SELL,139.459,139.71573,SL without TP (Loss),-0.25673000000000457,139.459,138.6888,0.12450818890928872,0.10962624425408961,0.014881944655199111,71.04755149617984,Overbought,139.28513333333333,139.13930476190475,Bullish
2025-06-18 22:43:39,Volatility 75 Index_20250618213505,Volatility 75 Index,BUY,106002.01,106814.92,TP1,812.9100000000035,106783.94,105971.03,-132.43195368844317,-96.13996071979804,-36.29199296864513,35.04728518608046,Neutral,106145.7611111111,106353.13333333335,Bearish
